Title|Bechdel
Rodan|False
Saboteur|False
The Searchers|True
Sissi - The Young Empress|True
The Spanish Gardener|False
The Ten Commandments|False
Un condamne a mort s'est echappe ou Le vent souffle ou il veut|False
The Unguarded Moment|False
War and Peace|True
The Wrong Man|False
The Big Combo|False
Bride of the Monster|True
Daddy Long Legs|True
The Dam Busters|False
Diabolique|True
The Glass Slipper|True
Godzilla Raids Again|False
Guys and Dolls|True
Killer's Kiss|False
Lady and the Tramp|False
The Ladykillers|True
Les grandes manoeuvres|True
Marty|True
My Sister Eileen|True
The Night of the Hunter|True
Not as a Stranger|False
Oklahoma!|True
Pather Panchali|True
The Prisoner|False
The Prodigal|True
Rebel Without a Cause|False
Rififi|False
The Seven Year Itch|False
Sommarnattens leende (Smiles of a Summer Night)|False
Summertime|True
Tarantula|False
This Island Earth|False
To Catch a Thief|True
The Trouble with Harry|False
We're No Angels|True
20000 Leagues Under the Sea|False
An American in Rome|False
Animal Farm|False
Attila|False
Carmen Jones|True
Comicos|True
Creature from the Black Lagoon|False
Dial M for Murder|False
Executive Suite|False
The Glenn Miller Story|False
Gojira|False
Hobson's Choice|True
Johnny Guitar|False
Journey to Italy|True
Knock on Wood|False
Late Chrysanthemuns|True
On the Waterfront|False
Phffft|False
Rear Window|True
Salt of the Earth|True
Seven Brides for Seven Brothers|True
Shichinin no samurai|False
Them!|False
Three Coins in the Fountain|True
Touchez pas au grisbi|False
Uwasa no onna|True
White Christmas|True
The 5,000 Fingers of Dr. T.|False
The Band Wagon|False
The Beast from 20,000 Fathoms|False
The Big Heat|True
Calamity Jane|True
The Cruel Sea|True
Fear and Desire|False
From Here to Eternity|True
Gentlemen Prefer Blondes|True
Glen or Glenda|False
The Hitch-Hiker|False
How to Marry a Millionaire|True
I Confess|False
It Came from Outer Space|False
Julius Caesar|False
Le Salaire de la Peur|False
Mesa of Lost Women|False
Miss Sadie Thompson|True
Mogambo|False
Mr. Hulot's Holiday|True
Pickup on South Street|True
Roman holiday|True
Salome|True
Shane|False
Stalag 17|False
Summer with Monika|True
Tokyo Story|True
Ugetsu|False
The War of the Worlds|False
The Wild One|False
The Bad and the Beautiful|False
The Big Sky|False
Clash by Night|True
Europe '51|True
Forbidden Games|True
High Noon|False
Ikiru|False
Limelight|False
Lovely to Look at|True
The Magic Box|False
The Quiet Man|False
Singin' in the Rain|True
The Snows of Kilimanjaro|False
A Streetcar Named Desire|True
Ace In The Hole|False
The African Queen|False
An American in Paris|False
Bellissima|True
Cause for Alarm!|True
Diary of a Country Priest|False
Early Summer|True
The Idiot|True
Quo Vadis|True
Show Boat|True
Strangers on a Train|False
Surcos|True
Take Care of My Little Girl|True
The Thing from Another World|False
Westward the Women|True
All About Eve|True
The Asphalt Jungle|False
Born Yesterday|True
D.O.A.|False
The Flying Saucer|False
Harvey|False
In a Lonely Place|False
Les enfants terribles|True
No Way Out|True
Odette|True
Orpheus|False
Rashomon|False
Scandal|True
Stage Fright|True
Summer Stock|True
Sunset Blvd.|False
Three Secrets|True
A Letter to Three Wives|True
Adam's Rib|True
The Adventures of Ichabod and Mr. Toad|False
The Barkleys of Broadway|True
Caught|True
The Fountainhead|False
The Heiress|True
I Was a Male War Bride|False
Kind Hearts and Coronets|False
Late Spring|True
The Man on the Eiffel Tower|False
Mighty Joe Young|False
On the Town|True
Pinky|True
The Set-Up|False
The Third Man|False
Under Capricorn|True
Act of Violence|False
Bicycle Thieves|False
Bonnie Prince Charlie|False
Call Northside 777|False
Casbah|False
Command Decision|False
Easter Parade|True
Enchantment|True
The Fuller Brush Man|False
I Remember Mama|True
It Happened in Europe|False
Joan of Arc|True
Melody Time|False
Mr. Blandings Builds His Dream House|True
Red River|False
The Red Shoes|True
Rope|False
Rudolph the Red-Nosed Reindeer|False
The Snake Pit|True
The Treasure of the Sierra Madre|False
Black Narcissus|True
Body and Soul|True
Build My Gallows High|False
Calendar Girl|False
Crossfire|False
Dishonored Lady|True
The Egg and I|True
The Exile|False
Fun & Fancy Free|False
The Ghost and Mrs. Muir|True
Good News|False
Gunfighters|False
The Lady from Shanghai|False
Nada|True
Odd Man Out|False
The Paradine Case|False
The Shocking Miss Pilgrim|True
The Unfinished Dance|True
The Best Years of Our Lives|False
The Big Sleep|False
The Chase|False
The Dark Corner|False
Devotion|True
Dressed to Kill|True
Duel in the sun|False
Gilda|False
The Harvey Girls|True
It's a Wonderful Life|True
The Jolson Story|False
Make Mine Music|False
My Darling Clementine|False
Notorious|False
The Postman Always Rings Twice|False
Song of the South|False
Stairway to Heaven|False
The Strange Woman|True
The Stranger|True
Terror by Night|False
Two Sisters from Boston|True
The Years Between|True
Along Came Jones|False
Anchors Aweigh|False
Children of Paradise|False
Dead of Night|True
Detour|False
The Enchanted Cottage|True
I Know Where I'm Going|True
Isle of the Dead|True
Keep Your Powder Dry|True
Les dames du Bois de Boulogne|True
The Lost Weekend|False
Objective, Burma!|False
The Red Dragon|False
Rome, Open City|True
Scarlet Street|True
The Seventh Veil|True
Spellbound|True
Thin Man Goes Home|False
The Woman in Green|True
A Canterbury Tale|True
Arsenic and Old Lace|True
Cover Girl|True
Double Indemnity|True
Hail the Conquering Hero|False
I'll Be Seeing You|True
Laura|True
Lifeboat|True
Meet Me in St. Louis|True
Minstrel Man|False
The Most Beautiful (Ichiban utsukushiku)|True
Mr. Skeffington|False
National Velvet|True
Since You Went Away|True
The Three Caballeros|False
To Have and Have Not|True
Torment|False
Window in the Window|False
Angels of Sin|True
China|True
Cry 'Havoc'|True
Day of Wrath|True
Fires Were Started|False
Girl Crazy|False
Guadalcanal Diary|False
I Walked with a Zombie|True
Judo Saga (Sanshiro Sugata)|False
La main du diable|False
Le Corbeau: The Raven|True
The Life and Death of Colonel Blimp|False
The More the Merrier|False
Old Acquaintance|True
Ossessione|False
The Ox-Bow Incident|False
Sahara|False
The Seventh Victim|True
Shadow of a Doubt|True
The Sky's the Limit|False
So Proudly We Hail!|True
Tender Comrade|True
Watch on the Rhine|True
Bambi|False
Black Dragons|False
Casablanca|False
The Corpse Vanishes|False
For Me and My Gal|True
I Married an Angel|True
The Magnificent Ambersons|False
The Major and the Minor|True
The Man Who Came to Dinner|True
Mrs. Miniver|True
Now, Voyager|True
Saludos Amigos|False
Sherlock Holmes and the Secret Weapon|False
Son of Fury: The Story of Benjamin Blake|False
Tales of Manhattan|False
There Was a Father|False
To Be or Not to Be|False
Woman of the Year|True
49th Parallel|False
Buck Privates|True
Cheers for Miss Bishop|True
Citizen Kane|False
The Devil and Miss Jones|True
Dumbo|False
High Sierra|False
Hold That Ghost|True
Ladies In Retirement|False
The Lady Eve|False
The Little Foxes|False
The Maltese Falcon|False
Meet John Doe|True
Men of Boys Town|False
Mr. Bug Goes to Town|False
Murder by Invitation|True
The Shanghai Gesture|True
Sullivan's Travels|True
Sun valley serenade|False
Suspicion|True
Two-Faced Woman|False
The Wolf Man|False
A Chump at Oxford|False
All This, and Heaven Too|False
Anne Of Windy Poplars|True
The Ape|True
Boom Town|False
Chamber of Horrors / Door with the Seven Locks|False
Comrade X|False
Dance, Girl, Dance|True
Fantasia|False
Foreign Correspondent|False
Gaslight|True
The Grapes of Wrath|True
The Great Dictator|True
His Girl Friday|True
Knute Rockne All American|False
The Last Alarm|True
The Letter|False
The Mortal Storm|True
The Philadelphia Story|True
Pinocchio|False
Primrose Path|True
Rebecca|True
The Return of Frank James|False
Santa Fe Trail|False
The Sea Hawk|True
The Shop Around the Corner|True
Strange Cargo|False
The Thief of Bagdad|False
The Adventures of Sherlock Holmes|True
At the Circus|False
Babes in Arms|True
Dark Victory|True
Destry Rides Again|True
Dodge City|False
Drums Along the Mohawk|False
Essex and Elizabeth|False
The Flying Deuces|False
Gone with the Wind|True
Goodbye, Mr. Chips|False
The Gorilla|True
Gulliver's Travels|False
Jamaica Inn|True
Jesse James|False
Juarez|False
Le jour se lève|False
Mr. Smith Goes to Washington|False
Mr. Wong in Chinatown|False
Nancy Drew... Reporter|True
Ninotchka|True
Of Mice and Men|False
The Rules of the Game|True
Stagecoach|True
The Story of Alexander Graham Bell|False
The Wizard of Oz|True
Young Mr. Lincoln|False
The Adventures of Robin Hood|False
Angels with Dirty Faces|False
The Baker's Wife|False
Bluebeard's Eighth Wife|False
Boys Town|False
Bringing Up Baby|True
Carefree|False
The Dawn Patrol|False
Four Daughters|True
Holiday|True
Jezebel|False
The Lady Vanishes|True
The Mad Miss Manton|True
Mr. Wong, Detective|False
The Sisters|False
A Day at the Races|False
The Awful Truth|True
Bizarre, Bizarre|True
Conquest|False
The Girl Was Young|True
Knight Without Armor|False
The Life of Emile Zola|False
Lost Horizon|False
Make Way for Tomorrow|True
Marked Woman|True
Murder at the Baskervilles (Silver Blaze)|False
Nothing Sacred|False
Parnell|False
Pepe le Moko|False
The Prisoner of Zenda|False
Shall We Dance|False
Snow White and the Seven Dwarfs|True
Stage Door|True
Stella Dallas|True
Topper|False
Born to Dance|True
Bullets or Ballots|True
Camille|True
The Charge of the Light Brigade|False
Dracula's Daughter|True
Earthworm Tractors|False
The Great Ziegfeld|True
Il caso Valdemar|False
The Mandarin Mystery|True
Modern Times|False
Mr. Deeds Goes to Town|True
Murder at Glen Athol|True
My Man Godfrey|False
The Only Son|True
Osaka Elegy|True
The Petrified Forest|True
Revolt of the Zombies|False
San Francisco|False
Secret Agent|True
Swing Time|False
Theodora Goes Wild|True
These Three|False
Wife vs. Secretary|False
The 39 Steps|True
A Night At The Opera|False
The Bride of Frankenstein|True
The Lady in Scarlet|False
Mad Love|False
Magnificent Obsession|True
Mutiny on the Bounty|False
Naughty Marietta|True
The Riverside Murder|False
Roberta|True
Top Hat|False
The Cat's-Paw|False
Cleopatra|False
The Count of Monte Cristo|False
Evelyn Prentice|True
It Happened One Night|True
L'atalante|False
Lost in the Stratosphere|False
The Lost Patrol|False
Mystery Liner|False
Of Human Bondage|False
The Scarlet Empress|True
Search for Beauty|True
Spitfire|True
42nd Street|True
A Study in Scarlet|True
Baby Face|True
Cavalcade|True
Day of Reckoning|True
Design for Living|False
Duck Soup|False
Female|True
Footlight Parade|True
Gold Diggers of 1933|True
The Invisible Man|False
The Peanut Vendor|False
The Private Life of Henry VIII.|False
Queen Christina|True
Tomorrow at Seven|True
The Vampire Bat|True
The Age of Consent|False
The Blue Light (Das Blaue Licht)|False
Boudu Saved from Drowning|False
The Death Kiss|False
Freaks|False
The Girl from Calgary|False
Grand Hotel|True
Horse Feathers|False
I Am a Fugitive from a Chain Gang|False
I Was Born, But...|False
Island of Lost Souls|False
Love Me Tonight|False
Merrily We Go to Hell|True
The Most Dangerous Game|False
Number 17|False
The Old Dark House|True
Red-Headed Woman|True
Shanghai Express|True
Thirteen Women|True
Three on a Match|True
Vampyr|True
White Zombie|False
A Nous la Liberte|False
Anna Christie|True
The Cheat|True
Cimarron|True
City Lights|True
Frankenstein|False
Hyppolit a lakaj|False
La Chienne|True
The Last Flight|False
Little Caesar|False
M|True
Mata Hari|True
Monkey Business|False
Night Nurse|True
Pardon Us|False
The Public Enemy|True
Rich and Strange [East of Shanghai]|False
The Skin Game|True
The Smiling Lieutenant|False
Tabu: A Story of the South Seas|False
All Quiet on the Western Front|False
Animal Crackers|True
The Bat Whispers|True
Be Yourself|False
The Blue Angel|False
L'Age d'Or|False
Ladies of Leisure|True
Min and Bill|True
Morocco|False
Murder!|True
Blackmail|False
Broadway Melody|True
The Cocoanuts|False
Juno and the Paycock [The Shame of Mary Boyle]|True
Man with a Movie Camera|False
Pandora's Box (Die Büchse der Pandora)|True
Throw of the Dice|False
Un chien andalou|False
Welcome Danger|False
A Girl in Every Port|False
Beggars of Life|False
The Cameraman|False
The Circus|False
The Crowd|False
The Docks of New York|False
The Man Who Laughs|False
The Passion of Joan of Arc|False
The Patsy|True
The Power of the Press|False
The Racket|False
Speedy|False
Steamboat Bill, Jr.|False
While the City Sleeps|False
Abel Gance's Napoleon|False
Downhill [When Boys Leave Home]|False
The Jazz Singer|False
The Kid Brother|False
Metropolis|False
My Best Girl|True
Nevada|False
Sunrise: A Song of Two Humans|False
The Unknown|False
Wings|False
Die Abenteuer des Prinzen Achmed|False
Flesh and the Devil|False
For Heaven's Sake|False
The General|False
So's Your Old Man|True
The Temptress|False
Battleship Potemkin|False
The Big Parade|False
The Freshman|False
Go West|False
The Gold Rush|False
The Lost World|False
Seven Chances|False
Stachka|False
Die Nibelungen|False
Girl Shy|False
The Great White Silence|False
Greed|True
Help!|False
Kriemhild's Revenge|False
Manhandled|True
The Navigator|False
Sherlock Jr.|False
Wild Oranges|False
A Woman of Paris|False
La souriante Madame Beudet|True
Our Hospitality|False
Safety Last!|False
The Silent Command|False
Why Worry?|False
Dr. Mabuse, der Spieler - Ein Bild der Zeit|True
Foolish Wives|True
Häxan: Witchcraft Through the Ages|True
The Man from Beyond|False
Nanook of the North|False
Nathan der Weise|False
Nosferatu, eine Symphonie des Grauens|False
The Paleface|False
The Phantom|False
The Blot|True
Körkarlen (The Phantom Carriage)|False
The Kid|False
Orphans of the Storm|True
The Cabinet of Dr. Caligari|False
Pollyanna|True
Within Our Gates|True
Broken Blossoms or The Yellow Man and the Girl|False
When the Clouds Roll by|True
Are Crooks Dishonest?|False
Ich mochte kein Mann sein|True
Stella Maris|True
Tarzan of the Apes|True
A Romance of the Redwoods|False
A Tale of Two Cities|True
The Poor Little Rich Girl|True
Raffles, the Amateur Cracksman|False
Rebecca of Sunnybrook Farm|True
Gretchen the Greenhorn|True
Intolerance: Love's Struggle Throughout the Ages|False
Lady Windermere's Fan|True
The Vagabond|False
A Florida Enchantment|False
Suspense|False
The Voyage of the Bourrichon Family|False
The Invaders|False
Max and the Donkey|False
A Trip to Mars|False
Mobilier fidele|False
Tilly the Tomboy Visits the Poor|True
The Devilish Tenant|False
Le barometre de la fidelite|False
Princess Nicotine; or, The Smoke Fairy|False
Unusual Cooking|False
The Eclipse: Courtship of the Sun and Moon|False
Good Glue Sticks|False
The 400 Tricks of the Devil|False
A Funny Shave|False
The Consequence of Feminism|False
The Hilarious Posters|False
Humorous Phases of Funny Faces|False
The Mysterious Retort|False
The Story of the Kelly Gang|False
The Black Imp|False
The Scheming Gambler's Paradise|False
The Cook in Trouble|False
Le voyage a travers l'impossible|False
The Living Playing Cards|False
The Untamable Whiskers|False
The Enchanted Well|False
The Great Train Robbery|False
The Infernal Boiling Pot|False
The Monster|False
The Music Lover|False
Le voyage dans la lune|False
Mephistopheles' School of Magic|False
The Twentieth Century Tramp; or, Happy Hooligan and His Airship|False
Bluebeard|False
L'homme a la tete en caoutchouc|False
Reve et realite|False
As Seen Through A Telescope (a.k.a The Professor and His Field Glass)|False
The Doctor and the Monkey|False
The Enchanted Drawing|False
Explosion of a Motor Car (a.k.a The Dlights of Automobiling)|False
Grandma Threading Her Needle|False
Grandma's Reading Glass|False
Hamlet ( Le Duel d'Hamlet)|False
Let Me Dream Again|False
The One-Man Band|False
Searching Ruins on Broadway, Galveston, for Dead Bodies|False
Sherlock Holmes Baffled|False
A Turn of the Century Illusionist|False
The Astronomer's Dream; or, The Man in the Moon|False
Four Heads Are Better Than One|False
The Temptation of St. Anthony|False
